min_dr,max_dr,mean_dr,median_dr,std_dr,min_xr,max_xr,mean_xr,median_xr,std_xr,min_yr,max_yr,mean_yr,median_yr,std_yr,min_dl,max_dl,mean_dl,median_dl,std_dl,min_xl,max_xl,mean_xl,median_xl,std_xl,min_yl,max_yl,mean_yl,median_yl,std_yl
0.2832378868798666,0.7230682803512323,-0.5167249224148633,-0.374958976042008,0.18613398201272568,-0.22660334353751233,-0.8957848548770001,-0.9272583225511961,-0.6742648630717629,-0.6780663322750742,0.2945212343604251,-0.3553715071972907,0.4338892855535945,0.15190550947184578,0.2577135540416404,-0.1280421452629763,-0.24170828890510165,0.08530415209365194,0.06786880283669539,0.1932822195889088,-0.5551372777113559,-0.9594151149779347,-0.9349841943158587,-0.9064487453510337,-0.785546666616904,-0.21654271612705134,-0.6789449617437955,-0.05182409759087869,0.11120081599406029,-0.6202571628843769
0.43383308667395926,0.00294322386820145,0.05131552944097151,0.1635488458593155,-0.218402486339643,-0.06105150726213293,-0.8439477571900011,-0.7290273005368926,-0.5031454793409753,-0.7561925925472588,0.4452316160315757,0.0854995766299742,0.5433860756400872,0.32197616736624557,0.04959816305965137,-0.03300803178167422,0.5101576968404509,-0.2857603444030764,-0.2741778556139344,0.5041756875239853,-0.6420708523174028,-0.7342656337840969,-0.7627017092356169,-0.7594662431123398,-0.6364034817409647,0.17195047969982236,-0.37954174105777616,0.055012186205332325,0.22658612449676174,-0.38504895608057177
0.4111575831671064,-0.12499542029481137,-0.18621207431621667,0.00470408051635407,-0.09153609942624896,-0.48283313783270876,-0.632383486332934,-0.7642384852562656,-0.4636216873686926,-0.3098860864259553,0.21055512299663093,-0.41673899237933976,0.05464607964814694,-0.2791511833084489,0.27705426918274334,-0.37690646860696075,0.3848420225601896,0.7789924874752727,0.8550950249724323,0.5946737648182212,-0.7213784857983006,-0.7010340201056472,-0.4935573527744058,-0.4185965187494688,-0.4347318143199168,-0.6223814980415067,-0.8028385608560535,-0.30922416001157393,-0.24498924142106948,-0.1191479642320099
-0.19868734315681102,-0.16813013690265366,-0.1367953986841558,0.00470408051635407,-0.2616689666254107,0.007432838382971374,-0.8578536936725049,-0.6830642622730309,-0.4630466993476099,-0.8387672438916768,0.16931212852396316,-0.10820279424216761,0.1348613264912557,-0.10626855121865009,0.06815199596601174,-0.37690646860696075,0.24962119086368473,0.8082579205981044,0.8687595943871469,0.9134179828132065,-0.45779881733285954,-0.7494247960068898,-0.49521395446462424,-0.45837010020197255,-0.7430423349187538,-0.3810262056155962,-0.6369694445496195,-0.09462539740363696,-0.11681618147938577,0.07956828047448306
0.37682259828839815,0.3341963533334147,-0.1003633053337214,0.00470408051635407,-0.029570707053202083,-0.23192477517428156,-0.8761430870884996,-0.7839841986331538,-0.5381312889314807,-0.7330955467078519,0.6650297951726423,-0.17774132091447947,0.30450151189041796,-0.03106744896574143,0.29309904668345155,-0.11201312721305767,0.6299175037880931,0.49986686415798576,0.4788220795226039,0.5148492446215192,-0.5589287060673627,-0.6679245418574284,-0.6810325873395029,-0.6471785922047701,-0.45982215716824526,0.10358670171733264,-0.7946543252665703,0.07146006532754523,0.3604898847732769,-0.49696015610863087
0.43383308667395926,-0.4689251737234831,0.2653359043323542,0.32015096816540733,-1.0,0.049512202099962765,-0.9533195645942509,-0.7434027239895984,-0.5347403339353507,-1.0,0.42077876024329486,0.024640135478408043,0.031333018473840735,-0.17658839407590265,-0.19691018740466826,0.6422143535711202,0.11664515404904852,0.8304868211085177,0.8824241638018635,-0.14434577404966475,-0.5675617453495762,-0.7163727932552505,-0.5355810596835948,-0.4790902732840493,-0.7958519315742208,0.31850420533099655,-0.5910153985955736,0.11333061068110317,0.33053165761408243,-0.7479593693921369
-0.4256997619200823,0.01830660820927421,-0.6523229858898503,-0.43025927141450704,0.16865232988019163,-0.07199572759610517,-0.7086368213322357,-0.6746674121823175,-0.4159330654970329,-0.5604020842966568,0.4181268742435571,-0.04380821337849272,0.8166824117418292,0.4128300804409011,0.4369661978246673,0.3254339753001121,0.29900667826477423,0.1554180884422205,0.08763053771810436,0.1472804122542959,-0.25088592324511805,-0.5686823203576413,-0.39722795007268397,-0.3947944650338908,-0.6337474631396218,-0.15114476374502905,-0.4413341760280537,0.26056088993023785,0.43069997441008034,0.19954034105557739
0.07303262338330874,0.6488648437404594,-0.6967641494600078,-0.43025927141450704,-0.5604641421960982,-0.046292640593558865,-0.7580102457058439,-0.6788575197758271,-0.47747152703549445,-0.8718370440058211,0.7126558175749118,-0.43071549534292963,0.17277175831114655,0.05664668235703885,-0.7798468941853585,0.09011140858450628,0.24962119086368473,0.22092193010384342,0.19056885256535017,-0.1941205834536135,-0.509343932098965,-0.7319845750136056,-0.7565586030351963,-0.7325626997666529,-0.6963954643610373,-0.0623497427370977,-0.8803587083470465,-0.07593115955348617,0.1551073515153918,-0.8385355317165037
0.04716556206164357,0.5632548880720054,-0.7381518930773374,-0.5979652116836225,-0.012530815318914423,0.028901667954109644,-1.0,-0.9785050031505708,-0.7130102097231948,-0.8320360364308963,0.7170190951209923,-0.2890294242167655,0.3950766450582588,0.1976039316418805,-0.433200493403473,-0.7204594524570342,-0.742830686346035,-0.7889292063954477,-0.6991632613348895,-0.36463264688519315,-0.5439030169860299,-1.0,-0.9257997703535409,-0.8845977867979162,-0.8898961811666609,0.17314879307374853,-0.7875593793961141,0.06785815942002049,0.285500607310067,-1.0
0.235210089440834,-0.37134692182748585,-0.6559557081971299,-0.43025927141450704,-0.12475314818111405,-0.32435365586168097,-0.8929272290290099,-0.9995837139469127,-0.7193055913899229,-0.6273667049424523,0.021037781666525257,-0.100259314140559,0.38759907392766224,0.24591969227065658,-0.26479654787828455,-0.11201312721305767,0.049441607273134736,-0.23172244077767457,-0.14189963460249433,-0.05615745369862313,-0.7847933563834943,-0.9850348175781621,-0.8956679746267272,-0.8550699060729062,-0.812933812516571,0.18671969203346284,-0.6161797386287182,0.1062951433556667,0.3785037465805021,-0.7370628584739225
-0.12785535036355422,0.21908088369991296,-0.7603224231389916,-0.6970243955803508,-0.2995114899539315,-0.3152137632439752,-0.8341930220422323,-0.7626091467438314,-0.5227098153403855,-0.646923524275042,1.0,0.5777519051651145,0.5538119112833177,0.41246641893293523,-0.4375401446299918,-0.739597547283876,-0.8821482687019478,-0.851185586693138,-0.8674190828306428,-0.2920602210573866,-0.44748010038668273,-0.753645652786933,-0.6667767813825596,-0.6238504225738768,-0.7509076173997868,0.3285850165891506,-0.4305053547036056,0.4304548805438724,0.7037336053313534,-0.7383386280711304
-0.05905668875876713,0.8868385379138521,-0.7403002772375563,-0.5979652116836225,0.14173505562903466,-0.18985304074995935,-0.7928133061878477,-0.7915238343577053,-0.5631594854594376,-0.723100820362998,0.7712285786970294,0.03381138865368327,0.6749933486400066,0.4724961777126713,-0.22051820730330263,-0.5714310389498232,-1.0,-1.0,-1.0,-0.641858796537957,-0.40740621061815374,-0.8449023724807322,-0.6507210796150115,-0.6212228170284525,-0.8883671529820298,0.3539892601163861,-0.695336733237608,0.36461686865024956,0.5958234367622623,-0.9177631862394235
-0.4256997619200823,0.3636285920154363,-0.7404759879174083,-0.6970243955803508,0.12407121040543045,0.5765170371641919,-0.19291179432149763,0.6496861419537507,0.6843876008993406,-0.5680335303249576,-0.6449710528141599,-0.6170406435224387,-0.4684962706382211,-0.5562561303854556,-0.27363221742163146,0.3254339753001121,-0.37757449913014274,-0.04227437321179561,0.102397785993815,-0.3914810355341013,0.7988819594791092,0.05991281685612626,0.8433284191998902,0.8377715028988633,-0.8773119295578444,-0.323372353412572,-0.4493436592561959,-0.38622134207061065,-0.3328023124637326,0.02811806548570317
-0.37836690045685595,0.27870253898855757,-0.7079744113874282,-0.4441527185209493,0.5987037294987252,1.0,-0.14204781819384515,0.8580779340414353,0.841253179020309,-0.7467347988121238,-0.7206114755741259,-1.0,-0.5519423695532848,-0.5547451424298222,-0.7881236186250757,0.31113222212626357,0.03678657612660641,-0.13113118026766957,-0.15197509243043583,-0.46849085496802756,0.8141015284195559,0.16358065159252022,0.8545932575673698,0.8622435306652028,-0.8724444380494853,-0.6126901386298786,-0.4627355152136492,-0.5464815558012224,-0.4404457691933409,-0.5227801695985512
-0.37836690045685595,0.006777963679884147,-0.18953058302644255,-0.14287277103161655,0.4671302174666543,0.5283075367874954,-0.19505207376320222,0.5257354501788079,0.5561298883196346,-0.5807687170236654,-0.5298915347790225,-0.766363251481795,-0.4036685717686298,-0.45507627928179406,-0.4189018474290612,-0.37690646860696075,-0.30720017958359125,-0.0006394641560533154,0.11716503426952962,-0.28390231820028655,0.5599519608793528,0.051187318031679974,0.6697407742423447,0.6805008137733592,-0.7701841173670563,-0.8406542791021638,-0.49697532787911813,-0.323021828363947,-0.18581525519637543,-0.3115888028239753
-0.4256997619200823,-0.32703980069123084,-0.6361186742251834,-0.374958976042008,-0.24337053567004552,0.3201651741862883,0.15449554230947338,-0.047347456417103695,-0.01620729055324177,-0.3168766159119253,0.1350842975971136,-0.3327741320914479,0.0032230724355299945,-0.13268779147341803,-0.24240031053799815,-0.1280421452629763,-0.12927212525955456,0.19733186156601534,0.32135521394131983,-0.29260587338060184,-0.13651296302280258,0.037163296866328244,0.06653307778219086,0.015357112509886361,-0.38791361560410187,-0.1630979396499428,-0.3786563290936471,-0.23916830778199705,-0.14161317412318475,-0.20691121155755976
0.5985071745704913,0.01830660820927421,-0.5254510034344356,-0.43025927141450704,-0.6642497174571881,0.44199734882079755,-0.692352469920695,-0.1973980502294156,-0.05576941506026312,-0.8735450750532878,0.6199785690608157,-0.20882197290431836,0.25801242113479494,0.12046159401546341,-0.5541313182138087,-0.37690646860696075,-0.15079409618946105,0.17343179142872645,0.12698103824782114,-0.055882976065853796,0.04781292747816135,-0.3868370336177771,-0.16691883700292465,-0.16572216666339845,-0.7140010531711989,0.09620209555051251,-0.8039628010473492,0.002635781632188472,0.1915964145278659,-0.793283414505738
0.235210089440834,0.6488648437404594,-0.620348276575496,-0.3887430259271413,-0.45584886149235215,0.38047473273634136,-0.6808778673644134,-0.2454965167311023,-0.1085503667391543,-0.8859382972243335,0.6801393781944045,0.04183425063505508,0.39412670447508846,0.25616367841054344,-0.4452827142088066,-0.048691596856377584,-0.3247376395981827,0.10801522643601968,0.15638580787442447,-0.41845991645316905,-0.0645619930849517,-0.5157833101934588,-0.12738614211978327,-0.10352242942395296,-0.7430864928755762,-0.29118266040547935,-0.40623807679201285,0.36392405162649877,0.5450040186986624,-0.49308300751031675
0.04716556206164357,0.3746443095636447,-0.5165363677742384,-0.3887430259271413,-0.22284863823478795,-0.09965572816830215,-0.8318498864446519,-0.5961066883062829,-0.39083704986915335,-0.7586530917493952,0.7530354073034791,-0.2527995342929723,0.46402803244756874,0.24489529365666796,-0.2832218541906416,0.35393384575524656,0.03678657612660641,-0.1212092974654001,-0.06142569890380756,-0.23122368068774957,-0.23573636647601826,-0.6930772560479489,-0.40598238542183074,-0.3814930290017058,-0.7394393560049151,0.10436560541038475,-0.7587135896173797,0.18903708794829654,0.38685110631350184,-0.8039015183219748
0.2832378868798666,0.4513391057972955,-0.3159797740720819,0.00470408051635407,-0.27907413300286943,-0.24924708417970798,-0.6660664280411885,-0.4930259785650929,-0.28359146363937937,-0.6517483500827848,0.7056714899128114,-0.03738357324301467,0.5666281232848496,0.323021053952514,-0.16463628616874593,-0.7204594524570342,-0.3731690891744772,-0.573345027613267,-0.6402239951568627,0.12520471274438205,-0.20026173780980394,-0.6374768975445391,-0.2629292446000553,-0.21522181043329336,-0.7352438393830928,1.0,-0.28485508660435777,0.6632895613543519,0.8705582567137498,-0.6597787945943394
0.0858760697509815,0.7756799335637425,-0.7238819878346509,-0.5979652116836225,0.3864356955679884,0.12264278698061193,-0.42697251887076737,-0.054855572651391404,0.19223323873060338,-0.14795486787737755,0.7066582381917836,0.5255239204064353,0.9002408857291371,0.6227908203640202,0.2386954725405006,-0.5714310389498232,-0.41741960828329316,-0.31099877890507455,-0.23327063198633602,-0.046461765496545904,-1.0,-0.14889925443504282,0.01234461780397389,0.15277042440404998,0.10869256156958351,0.5332269830213971,-0.008641504268326772,0.8026647654969585,1.0,-0.1407151292171831
0.07303262338330874,-0.8385501263998631,-0.7174515330823032,-0.36117492615687463,-0.5578493623305281,0.6637503695438638,-0.3716457073138464,0.19006011443490656,0.25267185138771153,-0.7712900419389201,0.7426437144905524,-0.6530747248094836,0.5008188153268185,0.4763171845428493,-1.0,-0.7204594524570342,-0.30720017958359125,-0.2916823365530302,-0.22306544723357424,-0.34152123010199265,0.285945864434894,-0.35073164511036203,0.1772106194397367,0.18544554908458677,-0.8593300945266085,0.6205091333947468,-0.5608356657919342,0.40927315218954785,0.6063116996392182,-0.8222341526708978
0.2832378868798666,-1.0,-0.9002151363429483,-0.5979652116836225,-0.8731169080665735,0.6350833023393319,-0.4262492925759056,0.20308746293324487,0.2807047289078912,-0.8475352894844246,0.38650467549086853,-0.934017781541067,0.2562736781226185,0.18237112425186908,-0.8509974973917215,0.4243371621038081,-0.9479488186766939,0.008125750935373377,0.1759313312144597,-1.0,0.27312825152680387,-0.37088039887994617,0.14159341747000775,0.1604636874064489,-0.8464751986432821,0.4606091925614695,-0.7141575625540642,0.20073697537235602,0.42345550417548194,-0.7105846520823473
0.03414194710765073,-0.17992745746980465,-0.6837695038689136,-0.5349524122087294,0.3990023812805912,0.5722675211474457,-0.1538869738418457,0.5764736154164625,0.6256533117098524,-0.540001397010877,-0.9200117176358128,-0.6724544877222693,-0.318265097997124,-0.3707887613228058,-0.26660875898894154,0.29676137835737104,-0.01397384813962621,-0.3645003843424559,-0.30496637910531643,-0.5951959735445154,0.7310293943408623,0.0387869796446938,0.6782339624557052,0.6607316770267533,-0.7545981264985013,-0.3107601051519988,-0.26790993263296514,-0.3024674466982945,-0.24576775165523534,-0.13010418582771932
-0.12785535036355422,0.30833017842531385,-0.19884708900567083,0.00470408051635407,0.44249168954543405,0.8290008487588096,-0.11987475837332884,0.7601975405150174,0.7679643212561278,-0.6566226094651078,-0.5275942614420404,-0.826354784081287,-0.15012373574749704,-0.1501537878419249,-0.7127217106276837,0.29676137835737104,-0.8540883326786026,-0.5559149701787158,-0.650948087608917,-0.7463706746192493,0.8355252528516495,-0.03141215498986094,0.7845149950576544,0.7899026740135042,-0.9050577213541585,-0.10764598827150806,-0.3021963459281244,-0.1027039944589927,0.06721498776369339,-0.6207673331783392
-0.12785535036355422,0.2452157346457744,-0.7449983862291555,-0.5979652116836225,0.6123310717053378,0.7230299735835741,-0.09162189376511332,0.8521764435430386,0.8611684051454056,-0.5898282616131689,-0.13434423638788462,-0.5723856900931414,0.172353720292602,0.09681335201153507,-0.34004308705017494,0.013593574574660483,0.12082608451652699,-0.2909542678039251,-0.2741778556139344,-0.2243087573394804,0.9200191725638454,0.17328682607735146,0.9203923663693176,0.9103149858488409,-0.788393754811668,-0.390088450505913,-0.31698622077630834,0.13856483810814701,0.2128901111179189,0.16806872812251972
-1.0,0.21908088369991296,-0.5696499855174415,-0.45804616562739275,0.35744510475106983,0.6808705022935562,-0.0853098333786576,0.7315145149526694,0.7634587740960526,-0.5431748347072911,-0.7023720503549983,-0.22293077900084668,0.04643850593262577,-0.12420064895652183,-0.08090749092504534,-0.37690646860696075,-0.520062854256692,-0.5450892747368346,-0.36688936455428023,-0.18701776749054233,0.6528850400146484,0.22767301471552326,0.8496344362985084,0.8367452987430637,-0.6854850311057743,-0.4128114678589887,0.6517127187681122,0.08982686959612907,0.10590982977297059,0.8012110587572885
-0.5406215816228039,-0.32703980069123084,-0.9447330988538093,-0.6970243955803508,0.20175497219161054,0.4708742215737325,-0.15465135935674024,0.6065449180989404,0.6526865946703033,-0.6171882617060451,-0.45742720804199866,-0.6848645215918714,-0.3946467829089477,-0.4779971982697907,-0.3863178463224295,0.4243371621038081,0.9231999551041026,-0.1458204022904962,-0.22306544723357424,-0.42395800257782723,0.5695220861472838,0.12573662931358087,0.7006272912955971,0.7185912896837072,-0.8144630371333944,-0.859467799072805,-0.35339878780112033,-0.42599694590988624,-0.31426944383373034,-0.19146386510856317
-0.07264654784119406,-0.27899564012066047,-0.782270898332437,-0.43025927141450704,-0.16003617149410598,0.8847252024146712,-0.129532475359592,0.6714709747805487,0.6785404150234051,-0.7470815218050687,-0.2726431748625877,-0.6528789161727351,-0.27701045368880384,-0.36591262392021984,-0.38790031787940393,0.5209949045686155,0.40108872551770736,0.011959147375630641,-0.08144688763486263,-0.1020941607694259,0.6964703094537972,-0.014525135651152432,0.7714231931793805,0.7596623330784162,-0.7589616908608106,-0.4957197744175076,-0.5577658493110389,-0.2529329952483089,-0.13301351940689043,-0.4886199984570695
-0.4256997619200823,0.03745588217334461,-0.5251649935862962,-0.36117492615687463,0.4072143680043283,0.9907418533459218,-0.11803435324900602,0.8626590376728887,0.8510427186613101,-0.6842107005715727,-0.4467425743337524,-0.587838696020322,0.20897490938929142,0.1302241128067756,-0.4934110571220849,0.09011140858450628,-0.2722094393624791,-0.5471759472460613,-0.4815247237897563,-0.5150740843450718,0.8202572139464244,-0.012269222410414615,0.9138661552562508,0.8953141034439935,-0.8652263407123251,0.0234944315875405,-0.4298645960453542,0.2914404184935895,0.42059375822211353,-0.187965288678269
-0.05905668875876713,-0.5430064848625478,-0.5008973227955484,-0.36117492615687463,-0.07837541405335013,0.22122087755938935,-0.25551496799135665,0.46733919271515245,0.5167800670819358,-0.48772188754071044,-0.8532520293865974,-0.6549269686706183,-0.5887337940520336,-0.6642277442998619,-0.27337519196320315,-0.048691596856377584,-0.7566642348055455,-0.010249880063267103,0.102397785993815,-0.43110891438240606,0.14872200859534046,-0.11913772386256882,0.5293064931806826,0.5495617389258194,-0.707525037369997,-1.0,-0.13965334956588615,-0.6421606624822531,-0.6408400702100896,0.07892198116306126
-0.37836690045685595,-0.4689251737234831,-0.2567814292216666,-0.14287277103161655,-0.13863876893824278,0.7653344014343073,-0.2506170208074556,0.6452022429418116,0.6663801555416313,-0.7420728214457781,-1.0,-0.833403895004234,-0.7789865558143714,-0.7713030094270282,-0.32224105846239404,0.09011140858450628,-0.09924799371457471,0.21494306616858205,0.12698103824782114,-0.24675126057653352,0.835859157053457,0.25213243072855573,0.753566214325065,0.7405141478910529,-0.9413049805726106,-0.8516338253907625,-0.4212667798673633,-1.0,-1.0,-0.23802399406420882
0.04716556206164357,0.06420136047775404,0.34133640087722816,0.2812055573788437,1.0,0.5028676603820368,-0.24937930426218413,0.3821238733883989,0.5229516051748924,-0.3922331340694942,-0.09393381077559981,-0.13667972057578337,1.0,1.0,0.4857487092124071,-0.24204162708351318,1.0,0.5361124160128052,0.5589716979092352,0.6405708261617842,0.7966577266509407,0.09958887058853128,0.8186780983915285,0.8006582086527969,-0.7596249245147917,-0.2493465447382811,-0.4531765610482813,0.44521726711559517,0.7332449099487122,0.3160005966213224
-0.12785535036355422,0.7230682803512323,-1.0,-1.0,0.6053892523025366,-0.20379175845659414,1.0,0.8913834644371392,0.7813040433452507,1.0,0.11858709980804649,0.3045829805249789,0.9575271264980227,0.6538096103955973,0.5090134646650513,-0.37690646860696075,-0.3379258095291544,-0.37205178519480997,-0.36688936455428023,-0.6046170382425553,-0.5779127756056055,1.0,0.8328720656771846,0.7196338346700135,1.0,0.5464683458032817,0.6185563707429593,1.0,0.9191358536400764,0.9628568031558629
-0.12785535036355422,-0.5058803414628197,-0.4889479372698309,-0.27879881851000965,0.036575187366912454,0.7033616570823678,-0.18487398663795318,0.6002183072696872,0.6362153993586672,-0.5931728177343185,-0.04730995459416132,-0.44520533446232013,0.11367191128354692,-0.02693400055829709,-0.20680299164988913,0.1947491147767515,-0.15079409618946105,-0.24663704357931104,-0.2741778556139344,-0.3642364084196963,0.8529959823784747,-0.01768988018155071,0.8079170539414176,0.7865429992613948,-0.8950556298423912,0.09316137536417468,-0.474502174210629,0.15578536547169586,0.3034856354049156,-0.3521024975042676
-0.2867125667588959,-0.6219972399643394,-0.7093224976207229,-0.43025927141450704,-0.10460243219038423,0.7075234362334184,-0.18375092791991587,0.6858331123615387,0.7158232280417236,-0.679182937685697,0.4978838874798601,-0.28989733276884,0.2803973567888951,0.14176908518642795,-0.5308166495207753,-0.739597547283876,-0.06077782142656596,-0.16884935419615033,-0.23327063198633602,0.10815863377635648,0.8154317596751433,-0.05330313474950554,0.8184422322052336,0.8306272918014788,-0.9346253235176822,0.10640273814605927,-0.29294029585574777,0.2738602138179784,0.47320807488115113,-0.5658643765814885
-0.05905668875876713,-0.0898965597254624,-0.5943170107998514,-0.43025927141450704,0.12076800992764425,0.2037002069445637,-0.346520943428122,0.23531617618278688,0.37463123364417106,-0.3917970751906814,-0.6705956721837203,-0.3296411939034717,0.26402975794572137,0.11447398411669951,-0.2000566348900955,-0.44634251662492475,-0.47976878612716745,-0.27400061459992076,-0.25372424380013425,-0.31418351627874164,0.01334539696901138,-0.18250805105979417,0.4603832166100743,0.5259198253492039,-0.5601007716789566,0.3721736655657162,-0.29143742554821284,0.12948016021557462,0.2097039859003147,-0.15572459736455047
0.07303262338330874,0.30833017842531385,-0.39359463731534616,-0.36117492615687463,0.29383927160020495,0.6062178735254007,-0.30119876228345477,0.05822795137922232,0.13355792267148292,-0.6403161085752496,0.7814352562076488,-0.1328270533446233,0.532366306575673,0.325018631249792,-0.21748076478897105,0.31113222212626357,-0.5786239407374159,-0.2906412440322963,-0.30496637910531643,-0.3537421583708027,0.3229553753190939,-0.21325744172972494,0.37942862621666285,0.39359177990862215,-0.6636033688317408,0.11923967016424375,-0.41899499916992655,0.2705583029237324,0.4735036204330103,-0.6483357853412473
